year,week,SMN,SMT,VCI,TCI,VHI
2004,27,0.02,309.78,18.03,30.5,24.26
2004,28,0.019,309.16,19.93,28.01,23.97
2004,30,0.018,307.79,22.92,27.2,25.06
2004,31,0.018,307.46,24.28,27.17,25.73
2004,32,0.019,307.45,24.89,27.67,26.28
2004,33,0.02,306.76,24.17,34.32,29.25
2004,34,0.022,306.9,22.89,37.67,30.28
2004,35,0.023,308.1,22.34,34.41,28.38
2004,36,0.025,307.97,22.18,38.12,30.15
2004,37,0.027,307.16,20.49,44.55,32.52
2004,38,0.029,306.34,20.11,48.76,34.44
2004,39,0.033,305.62,21.33,50.86,36.1
2004,40,0.037,305.22,23.58,54.39,38.98
2004,41,0.04,306.21,25.4,52.38,38.89
2004,42,0.044,308.06,26.54,42.33,34.43
2004,43,0.046,308.59,26.77,38.06,32.41
2004,44,0.046,308.18,25.94,37.49,31.71
2004,45,0.046,307.27,23.56,40.98,32.27
2004,46,0.045,305.65,22.44,49.02,35.73
2004,47,0.044,305.3,21.07,48.27,34.67
2004,48,0.042,305.46,18.69,42.51,30.6
2004,49,0.04,305.03,17.41,44.53,30.97
2004,50,0.039,304.89,17.2,48.92,33.06
2004,51,0.038,304.86,17.31,48.39,32.85
2004,52,0.036,304.42,16.63,48.91,32.77
2005,1,0.033,303.23,14.04,54.46,34.25
2005,2,0.032,303.58,15.15,49.57,32.36
2005,3,0.033,304.81,17.9,39.44,28.67
2005,4,0.033,305.43,19.74,36.27,28
2005,5,0.035,306.54,23.31,28.77,26.04
2005,6,0.034,307.27,24.99,26.35,25.67
2005,7,0.033,307.7,26.43,25.79,26.11
2005,8,0.03,307.89,24.98,27.56,26.27
2005,9,0.024,306.67,19.66,39.74,29.7
2005,10,0.023,305.32,17.44,50.06,33.75
2005,11,0.024,305.66,16.95,47.31,32.13
2005,12,0.027,307.19,17.44,35.69,26.57
2005,13,0.029,305.7,16.56,39.69,28.13
2005,14,0.03,302.7,15.4,51.86,33.63
2005,15,0.031,299.07,13.97,60.21,37.09
2005,16,0.032,293.01,13.22,72.31,42.77
2005,17,0.035,289.14,13.6,79.06,46.33
2005,18,0.039,287.29,15.68,81.98,48.83
2005,19,0.042,289.25,17.34,80.11,48.72
2005,20,0.045,294.38,20.05,73.47,46.76
2005,21,0.048,298.91,23.31,67.63,45.47
2005,22,0.048,301.45,26.37,69.96,48.17
2005,23,0.048,302.23,29.9,75.89,52.89
2005,24,0.046,304.51,33.13,72.98,53.06
2005,25,0.043,307.16,36.46,60.76,48.61
2005,26,0.04,306.67,40.7,60.44,50.57
2005,27,0.037,306.14,44.29,56.86,50.58
2005,28,0.035,306.47,46.67,46.25,46.46
2005,29,0.033,305.57,47.07,44.24,45.66
2005,30,0.031,305.43,46.91,37.96,42.43
2005,31,0.029,304.75,45.2,38.33,41.77
2005,32,0.029,305.08,43.43,36.75,40.09
2005,33,0.029,305.86,41.38,35.67,38.53
2005,34,0.03,306.34,39.3,37.17,38.24
2005,35,0.032,306.96,38.24,38.68,38.46
2005,36,0.034,307.53,38.02,40.85,39.44
2005,37,0.037,308.34,37.26,42.03,39.65
2005,38,0.039,309.37,36.01,41.12,38.57
2005,39,0.041,309.83,35.02,41.63,38.33
2005,40,0.044,310.33,34.31,38.89,36.6
2005,41,0.046,310.84,34.8,32.16,33.48
2005,42,0.048,310.96,32.5,26.77,29.63
2005,43,0.048,310.55,30.87,25.33,28.1
2005,44,0.049,310.63,30.33,19.91,25.12
2005,45,0.049,310.57,28.4,16.35,22.37
2005,46,0.048,309.77,26.49,18.21,22.35
2005,47,0.048,309.08,25.22,19.27,22.25
2005,48,0.048,308.97,24.9,16.02,20.46
2005,49,0.048,308.73,25.26,15.89,20.58
2005,50,0.047,308.36,25.36,19.03,22.19
2005,51,0.046,307.94,25.23,20.32,22.78
2005,52,0.044,307.49,25.35,21.73,23.54
2006,1,0.041,307,23.08,20.8,21.94
2006,2,0.04,306.67,24.32,22.78,23.55
2006,3,0.04,306.71,26.95,23.54,25.24
2006,4,0.039,306.62,26.95,26.53,26.74
2006,5,0.039,306.5,27.66,28.99,28.32
2006,6,0.04,306.51,30.43,31.75,31.09
2006,7,0.042,306.33,34.19,34.98,34.58
2006,8,0.044,307.13,37.71,32.5,35.1
2006,9,0.044,308.37,36.91,29.73,33.32
2006,10,0.041,308.29,32.58,33.92,33.25
2006,11,0.039,308.09,29.04,36.21,32.62
2006,12,0.038,307.73,26.24,35.33,30.78
2006,13,0.04,307.97,25.6,33.42,29.51
2006,14,0.042,308.24,26.11,34.43,30.27
2006,15,0.047,308.72,29.24,31.82,30.53
2006,16,0.052,309.42,32.03,28.79,30.41
2006,17,0.052,309.8,30.22,28.17,29.19
2006,18,0.051,310.16,27.36,27.69,27.52
2006,19,0.051,310.68,26.13,26.17,26.15
2006,20,0.05,310.99,25.03,25.87,25.45
2006,21,0.049,312.47,25.44,20.53,22.99
2006,22,0.047,313.55,26.24,17.15,21.69
2006,23,0.043,313.13,25.8,20.77,23.29
2006,24,0.038,312.6,25.18,24.43,24.8
2006,25,0.035,312.2,26.25,25.17,25.71
2006,26,0.032,311.14,29.07,27.24,28.15
2006,27,0.03,309.94,32.01,27.77,29.89
2006,28,0.028,308.33,35.17,30.22,32.69
2006,29,0.028,307.08,37.99,31.75,34.87
2006,30,0.027,306.12,39.95,32.3,36.13
2006,31,0.028,306.14,40.68,31.02,35.85
2006,32,0.029,306.35,40.69,31.08,35.89
2006,33,0.03,306.75,39.55,32.46,36.01
2006,34,0.032,307.16,38.46,34.32,36.39
2006,35,0.034,307.6,37.85,36.94,37.39
2006,36,0.036,307.71,37.53,41.49,39.51
2006,37,0.038,308.61,36.31,41.4,38.85
2006,38,0.04,309.81,35.04,38,36.52
2006,39,0.042,310.36,33.2,36.58,34.89
2006,40,0.043,310.56,31.66,36.27,33.96
2006,41,0.044,309.97,30.42,39.5,34.96
2006,42,0.046,309.06,29.69,42.35,36.02
2006,43,0.049,308.46,32.03,41.54,36.78
2006,44,0.054,307.92,35.49,39.91,37.7
2006,45,0.059,307.56,38.56,38.9,38.73
2006,46,0.064,307.13,41.21,38.23,39.72
2006,47,0.07,306.54,44.08,38.91,41.49
2006,48,0.076,305.79,46.34,39.7,43.02
2006,49,0.081,304.59,48.53,46.91,47.72
2006,50,0.086,303.72,51.55,57.92,54.74
2006,51,0.092,303.62,56.98,59.07,58.03
2006,52,0.097,303.88,63.09,53.5,58.3
2007,1,0.098,304.03,66.62,47.41,57.01
2007,2,0.097,304.08,68.46,45.4,56.93
2007,3,0.094,304.25,69.71,44.33,57.02
2007,4,0.09,304.81,66.97,41.31,54.14
2007,5,0.085,305.37,63.01,37.79,50.4
2007,6,0.082,306.36,62.34,33.09,47.72
2007,7,0.08,307.93,64.5,24.44,44.47
2007,8,0.078,308.4,65.16,24.43,44.8
2007,9,0.074,308.94,61.48,26.12,43.8
2007,10,0.068,309.59,55.61,26.35,40.98
2007,11,0.062,309.17,48.25,30.4,39.32
2007,12,0.057,309.08,41.97,29.06,35.52
2007,13,0.052,308.88,36.9,29.56,33.23
2007,14,0.05,309.07,33.26,30.95,32.1
2007,15,0.051,309.41,32.83,28.62,30.72
2007,16,0.053,309.96,32.98,25.77,29.37
2007,17,0.053,310.91,30.93,21.35,26.14
2007,18,0.052,311.17,28.34,20.99,24.66
2007,19,0.051,311.14,26.47,22.83,24.65
2007,20,0.05,311.19,24.93,23.76,24.34
2007,21,0.048,310.76,24.09,28.69,26.39
2007,22,0.046,310.64,24.62,33.2,28.91
2007,23,0.043,310.53,25.81,36.34,31.08
2007,24,0.04,309.4,26.57,45.64,36.11
2007,25,0.037,308.56,28.43,51.53,39.98
2007,26,0.035,307.75,32.01,53.6,42.8
2007,27,0.033,307.17,36.99,51.76,44.37
2007,28,0.033,306.43,41.26,49.26,45.26
2007,29,0.033,306.65,45.81,43.16,44.49
2007,30,0.034,307.2,50.16,36.21,43.19
2007,31,0.036,307.58,53.16,32.36,42.76
2007,32,0.037,307.47,54.48,32.42,43.45
2007,33,0.039,307.81,54.06,32.42,43.24
2007,34,0.041,308.78,53.82,29.91,41.87
2007,35,0.042,309.29,51.79,29.82,40.8
2007,36,0.044,309.93,50.6,29.19,39.9
2007,37,0.046,310.86,50.28,26.86,38.57
2007,38,0.049,311.7,49.72,24.68,37.2
2007,39,0.052,312.45,51.27,20.87,36.07
2007,40,0.055,312.7,52.94,18.74,35.84
2007,41,0.058,312.9,53.28,14.63,33.95
2007,42,0.06,312.92,50.69,10.78,30.73
2007,43,0.06,312.34,47.86,11.38,29.62
2007,44,0.059,311.76,44.57,11.34,27.95
2007,45,0.059,311.4,40.31,9.72,25.01
2007,46,0.059,311.06,37.53,7.77,22.65
2007,47,0.058,310.58,35.26,6.76,21.01
2007,48,0.057,310.19,32.78,5.98,19.38
2007,49,0.056,310.14,32.16,4.54,18.35
2007,50,0.055,310.04,31.83,4.22,18.03
2007,51,0.053,309.35,30.74,7.17,18.96
2007,52,0.051,308.64,31.23,11.28,21.25
2008,1,0.049,308.02,30.62,11.52,21.07
2008,2,0.049,307.78,32.88,13.31,23.1
2008,3,0.05,307.88,37.63,14.34,25.98
2008,4,0.053,308.18,40.63,14.97,27.8
2008,5,0.056,308.75,43.82,13.27,28.55
2008,6,0.058,309.54,48.07,11.09,29.58
2008,7,0.062,310.31,53.54,9.88,31.71
2008,8,0.064,311.18,57.77,8.53,33.15
2008,9,0.066,312.59,59.15,5.94,32.54
2008,10,0.068,313.82,58.81,4.16,31.48
2008,11,0.067,314.69,55.81,3.05,29.43
2008,12,0.064,314.94,51.53,2.64,27.08
2008,13,0.06,315.27,46.82,2.27,24.54
2008,14,0.054,315.72,39.5,1.8,20.65
2008,15,0.048,315,32.11,2.28,17.19
2008,16,0.044,314.23,25.62,3.81,14.71
2008,17,0.04,313.89,19.89,5.29,12.59
2008,18,0.038,313.15,15.69,9.3,12.49
2008,19,0.035,312.39,12.78,14.28,13.53
2008,20,0.034,311.43,11.22,19.43,15.32
2008,21,0.033,310.83,10.92,24.76,17.84
2008,22,0.033,310.94,12.74,28.22,20.48
2008,23,0.033,311.17,15.03,29.42,22.23
2008,24,0.033,310.81,17.71,33.79,25.75
2008,25,0.032,310.2,22.04,37.66,29.85
2008,26,0.031,309.88,27.65,35.27,31.46
2008,27,0.03,309.38,32.05,31.73,31.89
2008,28,0.028,307.36,34.32,36.1,35.21
2008,29,0.027,306.02,35.9,37.34,36.62
2008,30,0.027,305.44,37.93,35.57,36.75
2008,31,0.027,305.82,38.91,31.48,35.2
2008,32,0.028,306.8,39.15,27.64,33.39
2008,33,0.029,307.96,38.47,25.13,31.8
2008,34,0.029,308.29,36.11,27.27,31.69
2008,35,0.031,308.87,34.27,28.12,31.2
2008,36,0.032,309.16,33.41,30.3,31.86
2008,37,0.034,308.75,30.9,38.73,34.82
2008,38,0.036,309.32,29.65,41.21,35.43
2008,39,0.039,310.7,30.5,33.47,31.98
2008,40,0.041,311.02,30.85,30.98,30.91
2008,41,0.043,310.31,29.96,33.19,31.58
2008,42,0.044,308.92,27.99,37.17,32.58
2008,43,0.046,307.12,27.91,44.24,36.08
2008,44,0.049,306.26,29.82,46.01,37.92
2008,45,0.052,305.97,31.26,46.33,38.8
2008,46,0.058,306.32,35.53,42.52,39.02
2008,47,0.063,306.49,38.89,38.52,38.71
2008,48,0.067,306.62,40.9,33.03,36.96
2008,49,0.07,306.19,42.33,33.98,38.16
2008,50,0.072,305.53,44.36,42.22,43.29
2008,51,0.073,305.95,46.67,38.14,42.4
2008,52,0.073,306.71,49.31,28.81,39.06
2009,1,0.071,306.57,50.34,24.86,37.6
2009,2,0.067,306.27,50.46,26.75,38.6
2009,3,0.065,306.28,52.1,27.81,39.96
2009,4,0.065,306.36,52.21,29.51,40.86
2009,5,0.066,306.55,52.56,29.72,41.14
2009,6,0.066,306.54,54.61,32.66,43.63
2009,7,0.067,306.76,57.26,33,45.13
2009,8,0.067,307.79,58.25,29.48,43.87
2009,9,0.064,308.13,54.7,32.43,43.56
2009,10,0.061,308.3,50.46,34.82,42.64
2009,11,0.058,308.7,45.75,33.85,39.8
2009,12,0.055,308.87,40.79,30.81,35.8
2009,13,0.051,308.96,35.3,29.92,32.61
2009,14,0.049,309.53,31.92,29.57,30.74
2009,15,0.048,310.28,29.81,24.91,27.36
2009,16,0.048,311.24,28.49,19.25,23.87
2009,17,0.048,312.05,26.34,14.94,20.64
2009,18,0.047,312.97,24.09,10.24,17.16
2009,19,0.046,313.53,22.04,8.49,15.26
2009,20,0.044,313.76,20.54,7.79,14.16
2009,21,0.043,314.57,20.45,6.43,13.44
2009,22,0.041,315.29,21.25,5.93,13.59
2009,23,0.039,315.11,22.34,7.13,14.74
2009,24,0.036,314.41,22.82,11.07,16.95
2009,25,0.032,312.94,23.5,19.58,21.54
2009,26,0.028,311.31,23.98,26.4,25.19
2009,27,0.026,310.25,26.01,26.27,26.14
2009,28,0.025,309.46,29.41,23.97,26.69
2009,29,0.024,309.43,32.44,19.51,25.97
2009,30,0.024,309.92,35.25,14.35,24.8
2009,31,0.025,310.25,36.85,12.08,24.46
2009,32,0.025,310.31,36.89,12.62,24.75
2009,33,0.026,309.7,35.96,16.95,26.46
2009,34,0.027,308.6,35.34,24.6,29.97
2009,35,0.029,308.91,34.86,27.19,31.02
2009,36,0.031,310.52,34.58,22.53,28.56
2009,37,0.033,310.85,33.41,25.03,29.22
2009,38,0.036,310.93,32.66,29.02,30.84
2009,39,0.038,310.71,31.68,32.93,32.3
2009,40,0.04,310.43,31.27,35.67,33.47
2009,41,0.043,309.87,31.4,37.71,34.55
2009,42,0.046,309.88,31.01,32.91,31.96
2009,43,0.048,310.16,31.32,26.55,28.94
2009,44,0.049,310.24,30.5,21.58,26.04
2009,45,0.049,310.12,27.61,18.81,23.21
2009,46,0.047,309.76,24.62,17.41,21.02
2009,47,0.045,307.77,21.24,28.55,24.9
2009,48,0.04,306.91,16.5,30.45,23.47
2009,49,0.036,307.06,13.73,27.32,20.52
2009,50,0.034,306.57,12.7,33,22.85
2009,51,0.033,305.59,12.49,40.97,26.73
2009,52,0.033,304.96,13.29,44.05,28.67
2010,1,0.025,305.46,6.15,34.87,20.51
2010,2,0.025,305.23,7.66,36.15,21.9
2010,3,0.025,304.83,9.63,40.01,24.82
2010,4,0.026,305.38,12.62,36.91,24.77
2010,5,0.027,304.87,15.56,41.77,28.66
2010,6,0.028,303.93,18.57,50.26,34.41
2010,7,0.03,302.31,22.45,57.39,39.92
2010,8,0.035,302.92,29.39,55.6,42.49
2010,9,0.042,305.16,35.48,50.09,42.78
2010,10,0.048,306.58,40.49,45.59,43.04
2010,11,0.052,307.53,42.13,41.96,42.05
2010,12,0.053,307.14,40.98,41.27,41.12
2010,13,0.052,307.32,38.38,39.08,38.73
2010,14,0.051,307.66,35.43,39.52,37.48
2010,15,0.048,306.21,30.82,45.81,38.32
2010,16,0.046,305.65,27.1,49.05,38.08
2010,17,0.045,305.26,23.45,51.32,37.38
2010,18,0.044,304.32,19.95,55.38,37.66
2010,19,0.041,304.14,16.68,55.92,36.3
2010,20,0.039,305.39,14.63,50.49,32.56
2010,21,0.037,306.56,13.59,47.75,30.67
2010,22,0.034,307.19,13.04,49.72,31.38
2010,23,0.031,307.39,12.95,52.72,32.84
2010,24,0.029,307.18,13,57.82,35.41
2010,25,0.026,306.04,14.09,63.83,38.96
2010,26,0.024,304.09,16.08,69,42.54
2010,27,0.022,301.34,18.42,73.91,46.17
2010,28,0.021,299.67,21.06,72.98,47.02
2010,29,0.02,298.33,23.64,71.48,47.56
2010,30,0.02,296.69,26.38,71.42,48.9
2010,31,0.022,295.32,29.09,71.24,50.16
2010,32,0.023,295.55,30.77,69.58,50.17
2010,33,0.026,297.26,31.72,66.96,49.34
2010,34,0.028,299.32,32.13,65.44,48.79
2010,35,0.031,301.86,32.85,62.15,47.5
2010,36,0.033,304.06,33.25,59.45,46.35
2010,37,0.036,306.11,32.9,56.16,44.53
2010,38,0.039,307.97,32.63,50.85,41.74
2010,39,0.041,309.32,31.97,44.87,38.42
2010,40,0.043,310.26,31.17,38.65,34.91
2010,41,0.045,311.33,30.93,27.89,29.41
2010,42,0.047,312.16,29.77,16.81,23.29
2010,43,0.047,312.21,28.48,12.53,20.51
2010,44,0.047,311.82,27.37,11.15,19.26
2010,45,0.047,311.31,25.75,10.61,18.18
2010,46,0.047,310.64,24.76,11.18,17.97
2010,47,0.047,310.23,24.62,9.93,17.27
2010,48,0.047,309.81,23.62,9.31,16.46
2010,49,0.046,309.14,23.39,12.31,17.85
2010,50,0.045,308.8,23.52,14.89,19.2
2010,51,0.044,308.62,23.52,14.15,18.83
2010,52,0.042,308.17,22.96,15.81,19.39
2011,1,0.039,307.8,20.74,13.9,17.32
2011,2,0.038,307.75,21.5,13.82,17.66
2011,3,0.036,307.55,21.57,16.81,19.19
2011,4,0.033,307.52,20.11,19.51,19.81
2011,5,0.033,308.14,21.73,16.74,19.24
2011,6,0.034,309.02,24.71,13.83,19.27
2011,7,0.035,309.74,27.52,12.58,20.05
2011,8,0.034,310.32,29.38,12.34,20.86
2011,9,0.033,310.85,28.14,14.09,21.11
2011,10,0.034,311.57,27.64,14.5,21.07
2011,11,0.034,311.97,25.54,14.8,20.17
2011,12,0.033,312.62,22.87,11.15,17.01
2011,13,0.032,313.18,19.45,9.12,14.28
2011,14,0.031,313.15,15.35,11.33,13.34
2011,15,0.029,313.04,11.39,10.17,10.78
2011,16,0.027,312.52,8.12,10.81,9.47
2011,17,0.026,311.73,6.64,14.41,10.52
2011,18,0.027,311.54,6.96,15.07,11.02
2011,19,0.028,311.32,7.1,17.44,12.27
2011,20,0.028,311,7.45,20.8,14.13
2011,21,0.028,310.39,7.93,27.48,17.71
2011,22,0.028,309.81,8.55,35.22,21.89
2011,23,0.027,309.84,9.32,38.7,24.01
2011,24,0.026,309.4,10.94,44.58,27.76
2011,25,0.025,309.26,13.75,45.73,29.74
2011,26,0.025,309.78,18.44,37.1,27.77
2011,27,0.024,309.55,22.4,31.87,27.13
2011,28,0.023,307.85,25.42,35.41,30.41
2011,29,0.022,306.2,27.55,38.14,32.84
2011,30,0.022,304.86,29.89,39.38,34.64
2011,31,0.022,303.59,31.83,41.29,36.56
2011,32,0.024,302.72,34.32,43.57,38.94
2011,33,0.027,302.38,36.89,46.91,41.9
2011,34,0.03,303.71,37.86,45.86,41.86
2011,35,0.032,305.62,37.41,42.94,40.17
2011,36,0.034,307.8,36.87,37.92,37.39
2011,37,0.036,309.02,35.72,37.31,36.52
2011,38,0.038,309.92,34.47,37.35,35.91
2011,39,0.04,311.18,34.28,30.5,32.39
2011,40,0.043,312.25,35.2,22.06,28.63
2011,41,0.045,311.69,33.46,24.6,29.03
2011,42,0.045,311.84,29.79,19.03,24.41
2011,43,0.045,312.29,28.31,11.52,19.92
2011,44,0.045,311.91,26.21,10.08,18.14
2011,45,0.045,311.33,23.77,10.1,16.94
2011,46,0.043,310.79,21.58,9.88,15.73
2011,47,0.041,310.07,19.15,10.87,15.01
2011,48,0.04,309.33,18.15,12.65,15.4
2011,49,0.04,308.82,18.37,14.67,16.52
2011,50,0.039,308.44,18.5,17.85,18.18
2011,51,0.039,308.47,19.59,15.27,17.43
2011,52,0.04,308.7,21.71,11.03,16.37
2012,1,0.04,308.83,22.5,7.64,15.07
2012,2,0.038,308.45,23.12,9.76,16.44
2012,3,0.037,308.43,24.48,11.28,17.88
2012,4,0.038,309,26.11,9.83,17.97
2012,5,0.038,309.43,27.25,9,18.13
2012,6,0.036,309.5,27.6,11.42,19.51
2012,7,0.035,309.38,28.93,15.42,22.17
2012,8,0.034,308.9,29.38,21.41,25.4
2012,9,0.032,309.28,27.61,24.3,25.96
2012,10,0.031,308.65,24.6,31.83,28.21
2012,11,0.029,307.56,20.75,38.1,29.42
2012,12,0.028,307.19,17.43,36.46,26.95
2012,13,0.026,305.7,13.92,40.48,27.2
2012,14,0.025,304.22,10.41,47.46,28.93
2012,15,0.024,303.2,8.06,49.87,28.96
2012,16,0.025,303.88,7.05,48.57,27.81
2012,17,0.027,305.65,7.37,44.24,25.8
2012,18,0.028,307.41,8.07,38.11,23.09
2012,19,0.03,308.9,8.76,32.01,20.39
2012,20,0.032,310.5,9.94,24.9,17.42
2012,21,0.033,311.74,11.48,21.28,16.38
2012,22,0.029,310.25,9.6,34.38,21.99
2012,23,0.027,309.86,10.21,39.72,24.96
2012,24,0.025,309.12,11.18,47.18,29.18
2012,25,0.023,307.64,12.71,55.86,34.29
2012,26,0.022,306.04,15.4,60.4,37.9
2012,27,0.02,304.81,18.44,60.97,39.71
2012,28,0.02,304.02,21.39,57.25,39.32
2012,29,0.019,303.92,23.09,51.48,37.28
2012,30,0.018,303.99,23.71,46.02,34.86
2012,31,0.019,304.29,25.46,41.46,33.46
2012,32,0.02,304.59,26.36,39.71,33.03
2012,33,0.022,305.1,26.88,38.62,32.75
2012,34,0.025,306.94,27.72,32.41,30.07
2012,35,0.027,308.46,27.77,29.02,28.4
2012,36,0.028,309.35,27.15,28.6,27.88
2012,37,0.029,310.24,24.87,28.7,26.79
2012,38,0.031,311.08,23.7,28.71,26.21
2012,39,0.033,311.89,23.47,25.17,24.32
2012,40,0.036,312.25,23.41,23.01,23.21
2012,41,0.037,312.16,22.03,21.1,21.57
2012,42,0.037,312,19.08,17.68,18.38
2012,43,0.037,311.68,17.2,15.77,16.49
2012,44,0.036,311.13,14.93,15.27,15.1
2012,45,0.035,310.07,12.38,18.99,15.69
2012,46,0.034,308.9,10.84,23.73,17.29
2012,47,0.032,308.33,9.98,24.07,17.02
2012,48,0.032,307.89,9.74,22.68,16.21
2012,49,0.031,306.96,9.81,27.28,18.54
2012,50,0.029,306.11,9.12,35.88,22.5
2012,51,0.028,305.65,9.37,38.92,24.14
2012,52,0.028,305.4,10.68,38.22,24.45
2013,1,0.033,304.69,11.8,42.23,26.7
2013,2,0.036,305.14,16.12,37.09,26.24
2013,3,0.038,305.9,19.7,31.08,25.13
2013,4,0.039,307.34,22.34,20.59,21.16
2013,5,0.041,307.61,24.9,19.26,21.9
2013,6,0.04,307.8,26.46,20.09,23.13
2013,7,0.04,308.39,27.39,19.16,23.17
2013,8,0.038,308.33,27.2,21.28,24.25
2013,9,0.036,307.77,24.75,29.01,26.92
2013,10,0.033,306.17,21.88,39.15,30.67
2013,11,0.031,303.57,19.69,47.65,34.07
2013,12,0.023,299.03,10.62,59.05,35.32
2013,13,0.022,297.3,9.18,60.66,35.43
2013,14,0.024,295.67,10.18,65.07,37.88
2013,15,0.026,292.77,11.2,67.12,39.72
2013,16,0.029,290.59,12.49,67.84,40.42
2013,17,0.031,289.93,13.45,66.98,40.33
2013,18,0.032,292.51,13.38,63.39,38.25
2013,19,0.033,297.18,12.61,53.5,32.47
2013,20,0.033,302.73,12.33,38.56,24.44
2013,21,0.033,306.96,12.11,29.98,20.59
2013,22,0.032,308.92,12.35,31.13,21.49
2013,23,0.03,309.48,12.79,33.26,22.87
2013,24,0.028,308.7,13.29,39.44,26.29
2013,25,0.027,307.25,14.63,46.43,30.53
2013,26,0.026,306.16,16.93,48.91,33.07
2013,27,0.024,303.22,18.28,57.28,38.21
2013,28,0.023,299.87,19.44,65.4,43.02
2013,29,0.023,297.48,21.11,70.46,46.26
2013,30,0.023,296.18,23.2,71.47,47.65
2013,31,0.024,296.7,25.28,67.77,46.77
2013,32,0.027,297.9,27.5,63.36,45.8
2013,33,0.029,298.22,29.38,64.16,47.14
2013,34,0.032,299.22,30.74,64.8,48.07
2013,35,0.034,300.79,31.96,61.73,47.39
2013,36,0.036,302.63,32.38,57.11,45.1
2013,37,0.038,304.24,32.08,53.65,42.93
2013,38,0.04,305.04,31.03,54.29,42.52
2013,39,0.041,305.89,29.7,53.6,41.52
2013,40,0.043,307.28,28.46,49.61,38.97
2013,41,0.044,308.14,27.24,45.78,36.45
2013,42,0.045,308.01,24.56,45.73,35.11
2013,43,0.045,307.23,23.87,47.01,35.46
2013,44,0.046,306.54,24.22,46.43,35.33
2013,45,0.048,306.22,25.91,44.01,34.91
2013,46,0.05,304.98,28.27,49.42,38.68
2013,47,0.054,304.86,32.45,47.83,39.93
2013,48,0.058,305.12,35.95,41.29,38.45
2013,49,0.062,305.03,38.84,40.41,39.6
2013,50,0.065,304.53,40.49,48.62,44.52
2013,51,0.066,303.54,41.83,56.96,49.35
2013,52,0.067,303.31,43.74,56.41,49.96
2014,1,0.067,303.64,45.42,51.74,48.49
2014,2,0.069,303.94,48.5,47.89,48.04
2014,3,0.069,304.57,51.1,42.43,46.7
2014,4,0.067,305.69,49.48,34.32,41.77
2014,5,0.064,305.89,46.84,33.05,39.91
2014,6,0.06,306.13,44.86,32.91,38.89
2014,7,0.056,306.74,43.2,30.34,36.84
2014,8,0.052,306.69,40.97,31.99,36.69
2014,9,0.049,306.5,36.85,37.23,37.32
2014,10,0.044,305.6,32.87,42.1,37.94
2014,11,0.041,303.7,29.26,45.47,38.01
2014,12,0.031,299.84,19.42,52.69,36.73
2014,13,0.028,298.61,15.82,52.13,34.59
2014,14,0.027,297.43,14.3,54.91,34.91
2014,15,0.028,294.93,13.19,56.06,35.15
2014,16,0.03,292.59,13.26,57.41,35.74
2014,17,0.031,291.68,13.64,57.73,35.76
2014,18,0.033,293.69,13.45,57.12,34.99
2014,19,0.033,297.37,12.97,52.23,31.98
2014,20,0.034,301.54,13.31,45.15,28.22
2014,21,0.035,304.57,13.74,43.72,28.13
2014,22,0.035,307.17,15.02,41.19,27.72
2014,23,0.034,308.49,16.39,39.57,27.76
2014,24,0.032,308.47,17.1,41.5,29.15
2014,25,0.03,308.26,18.36,40.55,29.41
2014,26,0.028,308.45,20.46,35.29,27.93
2014,27,0.026,306.29,21.29,39.39,30.61
2014,28,0.024,304.02,21.84,42.57,32.58
2014,29,0.024,302.21,22.85,45.77,34.5
2014,30,0.024,300.98,24.14,47.1,35.82
2014,31,0.024,301.41,25.43,44.25,34.97
2014,32,0.026,302.24,26.75,40.82,34.02
2014,33,0.028,301.74,27.89,44.42,36.5
2014,34,0.03,302.24,28.95,46.86,38.19
2014,35,0.032,303.34,30.07,45.92,38.41
2014,36,0.035,304.05,30.71,48.08,39.71
2014,37,0.037,304.34,30.74,52.71,41.85
2014,38,0.039,304.16,30.06,59.11,44.61
2014,39,0.04,304.52,29.17,61.67,45.37
2014,40,0.042,305.8,27.96,58.53,43.19
2014,41,0.043,306.85,26.48,53.97,40.19
2014,42,0.043,307.38,23.55,49.88,36.71
2014,43,0.043,307.32,21.97,46.36,34.15
2014,44,0.042,307.37,20.8,40.61,30.71
2014,45,0.043,307.37,20.65,35.32,28.01
2014,46,0.042,305.95,20.44,41.59,30.85
2014,47,0.043,305.77,21.13,40.04,30.39
2014,48,0.043,306.17,20.98,32.59,26.58
2014,49,0.043,306.32,21.12,29.85,25.33
2014,50,0.043,306.51,20.65,30.64,25.48
2014,51,0.042,306.31,20.6,30.73,25.54
2014,52,0.042,306.61,21.61,25.83,23.58
2015,1,0.042,306.89,21.45,21.83,21.57
2015,2,0.044,307.11,24.65,19.07,21.76
2015,3,0.044,307.59,27.19,16.4,21.76
2015,4,0.045,308.52,28.16,10.82,19.34
2015,5,0.045,308.34,29.35,13.51,21.29
2015,6,0.044,308.56,30.3,14.18,22.07
2015,7,0.043,309.75,30.7,9.64,20.02
2015,8,0.041,310.05,29.92,9.69,19.73
2015,9,0.038,310.14,27.07,12.81,19.89
2015,10,0.035,309.48,24,17.35,20.63
2015,11,0.033,308.2,21.54,19.92,20.66
2015,12,0.024,305.26,11.9,25.41,18.5
2015,13,0.022,304.78,9.29,23.91,16.35
2015,14,0.022,303.97,8.18,26.47,17.02
2015,15,0.023,302.61,7.34,25.57,16.41
