year,week,SMN,SMT,VCI,TCI,VHI
2017,31,0.048,304.88,35.07,49.71,42.39
2017,32,0.047,305.59,36.17,45.26,40.72
2017,33,0.047,306.32,36.58,42.48,39.53
2017,34,0.048,306.92,36.16,42.5,39.33
2017,35,0.048,307.39,33.97,45.28,39.63
2017,36,0.05,308.07,33.05,44.57,38.81
2017,37,0.051,308.66,30.14,42.71,36.42
2017,38,0.053,309.09,25.85,40.25,33.05
2017,39,0.056,309.79,23.87,33.93,28.9
2017,40,0.06,310.25,21.26,31.44,26.35
2017,41,0.065,310.44,19.95,33.29,26.62
2017,42,0.071,310.32,19.71,37.14,28.43
2017,43,0.077,310.08,20.88,39.34,30.11
2017,44,0.081,310.02,21.21,38.31,29.76
2017,45,0.085,310.32,21.49,35.43,28.46
2017,46,0.087,310.47,21.3,35.2,28.25
2017,47,0.088,310.74,20.82,34.55,27.68
2017,48,0.088,310.9,19.15,34.32,26.73
2017,49,0.087,311.09,17.16,35.36,26.26
2017,50,0.086,311.55,18.29,35.14,26.71
2017,51,0.085,311.7,17.59,36.75,27.17
2017,52,0.085,311.86,18.25,35.83,27.04
2018,1,0.084,312.22,19.58,34.02,26.8
2018,2,0.083,312.53,20.36,34.97,27.66
2018,3,0.082,313.09,20.94,37.87,29.4
2018,4,0.082,314.2,22.27,27.39,24.83
2018,5,0.081,314.56,25.04,26.53,25.78
2018,6,0.08,314.82,26.85,30.38,28.61
2018,7,0.08,315.01,29.06,34.49,31.77
2018,8,0.078,315.07,28.59,39.06,33.82
2018,9,0.075,315.03,25.54,46.78,36.16
2018,10,0.073,315.21,21.85,52.79,37.32
2018,11,0.071,315.36,19.83,54.44,37.14
2018,12,0.067,315.25,16.68,52.8,34.74
2018,13,0.066,314.27,15.99,55.9,35.95
2018,14,0.065,312.86,16.38,61.03,38.71
2018,15,0.065,311.48,19.32,65.94,42.63
2018,16,0.066,310.32,23.63,69.02,46.33
2018,17,0.068,309.02,28.97,67.81,48.39
2018,18,0.07,307.86,32.96,65.16,49.06
2018,19,0.071,306.98,34.33,61.95,48.14
2018,20,0.073,306.3,35.01,58.07,46.54
2018,21,0.073,305.76,35.27,54.07,44.67
2018,22,0.072,305.42,35.12,48.82,41.97
2018,23,0.07,305.24,34.64,44.33,39.48
2018,24,0.067,305.3,33.85,40.51,37.18
2018,25,0.063,305.08,32.93,37,34.97
2018,26,0.06,304.99,33.08,29.84,31.46
2018,27,0.056,305.03,32.6,27.29,29.94
2018,28,0.053,305.31,31.89,26.66,29.28
2018,29,0.051,305.7,32.4,26.62,29.51
2018,30,0.049,306.01,34.59,27.11,30.85
2018,31,0.049,306.43,37.03,27.07,32.05
2018,32,0.048,306.88,38.15,26.17,32.16
2018,33,0.048,307.23,38.53,28.59,33.56
2018,34,0.048,307.43,38.65,34.71,36.68
2018,35,0.049,307.85,37.36,38.28,37.82
2018,36,0.051,308.7,37.58,35.42,36.5
2018,37,0.053,309.19,35.69,35.31,35.5
2018,38,0.056,309.64,32.5,33.12,32.81
2018,39,0.059,310.04,30.91,30.74,30.82
2018,40,0.064,310.07,28.52,32.6,30.56
2018,41,0.07,310.19,27.22,34.74,30.98
2018,42,0.075,310.01,25.94,38.83,32.39
2018,43,0.081,309.92,25.8,39.84,32.82
2018,44,0.085,310,25.07,37.83,31.45
2018,45,0.087,310.07,23.88,36.83,30.35
2018,46,0.088,309.91,22.34,39.14,30.74
2018,47,0.088,309.93,20.92,40.97,30.94
2018,48,0.088,309.94,18.78,42.81,30.79
2018,49,0.087,310.02,16.84,46.06,31.45
2018,50,0.086,310.16,17.57,51.31,34.44
2018,51,0.085,311.13,16.63,44.05,30.34
2018,52,0.084,311.6,17.42,40.3,28.86
2019,1,0.084,312.03,18.35,38.74,28.55
2019,2,0.083,312.47,19.76,38.99,29.38
2019,3,0.083,313.04,20.85,37.62,29.23
2019,4,0.082,314.1,22.45,29.18,25.81
2019,5,0.082,314.3,25.11,34.1,29.61
2019,6,0.081,314.57,27.07,36.19,31.63
2019,7,0.081,315.11,29.54,35.25,32.4
2019,8,0.079,315.49,29.41,36.57,32.99
2019,9,0.076,315.87,26.52,37.37,31.94
2019,10,0.073,316.26,22.39,37.91,30.15
2019,11,0.071,316.88,19.65,31.45,25.55
2019,12,0.067,317.54,15.19,21.28,18.24
2019,13,0.064,317.39,12.74,18.23,15.49
2019,14,0.062,316.81,11.48,18.81,15.14
2019,15,0.061,316.57,11.82,13.85,12.83
2019,16,0.061,315.8,13.06,14.57,13.81
2019,17,0.061,314.1,16.29,22.79,19.54
2019,18,0.062,312.62,20.1,26.13,23.12
2019,19,0.064,311.54,23.53,26.02,24.77
2019,20,0.068,309.55,28.12,32.63,30.38
2019,21,0.071,307.52,33.76,40.61,37.18
2019,22,0.074,306.13,39.37,43.62,41.49
2019,23,0.075,305.01,44.14,46.52,45.33
2019,24,0.075,304.05,48.42,52.59,50.51
2019,25,0.074,303.62,52.56,53.34,52.95
2019,26,0.072,303.63,56.64,47.47,52.06
2019,27,0.069,303.41,57.89,50.55,54.22
2019,28,0.065,303.42,57.68,55.78,56.73
2019,29,0.062,303.46,58.65,60.91,59.78
2019,30,0.06,303.39,60.6,66.26,63.43
2019,31,0.058,303.73,62,66.23,64.11
2019,32,0.056,304.4,63.32,62.2,62.76
2019,33,0.056,304.88,64.22,63.17,63.69
2019,34,0.056,305.13,63.86,69.13,66.5
2019,35,0.056,305.6,62.27,72.16,67.22
2019,36,0.058,306.06,60.97,73.52,67.24
2019,37,0.06,306.22,56.29,75.3,65.79
2019,38,0.062,306.11,51.38,76.26,63.82
2019,39,0.066,306.14,48.23,73.78,61
2019,40,0.07,305.98,43.62,72.78,58.2
2019,41,0.076,306.1,40.83,70.19,55.51
